ID	STRING
10466	小男孩：我有一只小黄狗和一头小灰驴，它们可乖啦，是我最好的伙伴。
10467	小男孩：如果你能帮我找回丢失的小黄狗和小灰驴，我就把日月双轮还给你。
10468	小男孩：我的小黄狗和小灰驴既能干又忠心，而且从来不说废话，天底下没有比它们更好的啦！
10469	小朋友，把日月双轮还给刚才那个大哥哥，好不好？
10470	小男孩：要我还日月双轮也行，不过要看你是不是比刚才那个笨蛋聪明一点。
10471	小男孩：这次我的问题是：一家有兄弟三个，其中只有一个喜欢说真话，大哥说二哥吹牛，二哥说小弟吹牛，而小弟听了后说大哥和二哥都吹牛，你知道这三人中，究竟谁说的是真话吗？
10472	小男孩：原来你和他一样，也是一个大傻冒呀！
10473	小男孩：一家有兄弟三个，其中只有一个喜欢说真话，大哥说二哥吹牛，二哥说小弟吹牛，而小弟听了后说大哥和二哥都吹牛，你知道这三人中，究竟谁说的是真话吗？
10474	小男孩：原来你和他一样，也是一个大傻冒呀！
10475	小男孩：啊，小黄！小灰！你们太不乖了，下次不许乱跑了！这两个破轮子既不能吃又不能穿，除了好看以外一点用也没有，只有你们这些傻瓜才把它当成宝贝，还给你吧！
10476	小男孩：如果你能帮我找回丢失的小黄狗和小灰驴，我就把日月双轮还给你。
10477	乌合萨：要我大名鼎鼎、玉树临风、聪明绝顶、武功天下第四的日月坛主乌合萨送你去华山？没问题，先拿三百两银子来！
10478	乌合萨：要我大名鼎鼎、玉树临风、聪明绝顶、武功天下第四的日月坛主乌合萨送你去秦始皇陵？没问题，先拿五百两银子来！
10479	乌合萨：你是新来的吧？知道我是谁吗？我就是大名鼎鼎、玉树临风、聪明绝顶、武功天下第四的日月坛主乌合萨！
10480	武功天下第四？
10481	乌合萨：是啊，我们教主武功天下第一，除了教主、耶律辟离和端木睿以外，我就是最厉害的啦！怎么样？你服不服气？不服气的话就让你尝尝我日月双轮的厉害！
10482	服气！服气！
10483	乌合萨：那小鬼就在东面的树林里，替我好好教训他！
10484	乌合萨：虽然你的武功没有我厉害，不过你能帮我夺回日月双轮，我也服气你！
10485	乌合萨：你要走啦？我会想你的，呜呜呜……
10486	乌合萨：没有银子可请不到我大名鼎鼎、玉树临风、聪明绝顶、武功天下第四的日月坛主乌合萨！
10487	乌合萨：这么点银子也舍不得花？舍不得孩子套不着狼啊！
10488	乌合萨：没有银子可请不到我大名鼎鼎、玉树临风、聪明绝顶、武功天下第四的日月坛主乌合萨！
10489	乌合萨：破财消灾听说过没有？这么点银子也舍不得花，小心命丧中途啊！
10490	乌合萨：奶奶的！老子这次面子可丢大了！没脸见人啦，呜呜呜……
10491	发生什么事啦？
10492	乌合萨：我、我被人欺负啦！
10493	乌坛主武功了得，谁能欺负得了你？
10494	不就是一个小孩子罗！
10495	小孩子？！
10496	乌合萨：我刚才在树林里遇到一个小男孩，那个小鬼问了一个问题，可是我怎么也想不出答案，结果就把随身兵刃日月双轮给输掉啦！这件事情如果被教主知道，肯定得挨骂，传到江湖上也会被人耻笑，我的武功虽然高，可是也不能硬把日月双轮给抢回来，否则会被别人说是以大欺小，那以后在江湖上还怎么见人？
10497	到底是什么问题啊？
10498	乌合萨：有一头头朝北的牛，先向右转原地转三圈，然后向后转原地转三圈，接着再往右转，这时候它的尾巴朝哪？
10499	哈哈哈，这个问题太简单啦！不管那头笨牛怎么转，它的尾巴都是朝地的呀！
10500	乌合萨：哇！你太聪明啦！不如你去帮我教训教训那个小鬼，找他要回日月双轮。
10501	乌合萨：原来你也不知道啊，真是个笨蛋！
10502	乌合萨：就算我求你了，帮帮忙吧？
10503	乌合萨：太好了！那小鬼就在东面的树林里，替我好好教训他！
10504	乌合萨：连你都不肯帮我，我还能找谁啊，呜呜呜……
10505	乌合萨：有一头头朝北的牛，先向右转原地转三圈，然后向后转原地转三圈，接着再往右转，这时候它的尾巴朝哪？
10506	哈哈哈，这个问题太简单啦！不管那头笨牛怎么转，它的尾巴都是朝地的呀！
10507	乌合萨：哇！你太聪明啦！不如你去帮我教训教训那个小鬼，找他要回日月双轮。
10508	乌合萨：原来你也不知道啊，真是个笨蛋！
10509	乌合萨：就算我求你了，帮帮忙吧？
10510	乌合萨：太好了！那小鬼就在东面的树林里，替我好好教训他！
10511	乌合萨：连你都不肯帮我，我还能找谁啊，呜呜呜……
10512	乌合萨：就算我求你了，帮帮忙吧？
10513	乌合萨：太好了！那小鬼就在东面的树林里，替我好好教训他！
10514	乌合萨：连你都不肯帮我，我还能找谁啊，呜呜呜……
10515	乌合萨：你帮我要回日月双轮，简直就是我的救命恩人啊！不不不，你简直就是我的再生父母！
10516	乌合萨：那小鬼就在东面的树林里，替我好好教训他！
10517	天忍教徒：谁能替本教夺得'禹王剑'，本教必有重谢！
10518	天忍教徒：你知道吗？本教风堂堂主可是当今大金皇帝的宝贝七公主，不仅长得极美，而且武功也臻于一流，连教主对她也要礼让三分呢！
10519	天忍教徒：你要去南边了吗？听说中原武林高手如云，真想去见识见识。
10520	天忍教徒：悉闻华山之巅藏有一把绝世好剑'禹王剑'，本教志在必得，谁能替本教夺得此剑，本教必有重谢！
10521	此去华山路途遥远，路上凶险重重，你可以去请本教的日月坛主乌合萨护送你前往，不过你恐怕得花些银子才请得动他。
10522	天忍教徒：谁能替本教夺得'禹王剑'，本教必有重谢！
10523	天忍教徒：你替本教夺得宝剑，要什么赏赐吗？
10524	天忍教徒：你的根基与本教路数不合，勉强为之有害无益。虽然不能收你入教，但是本教有言必信，你既然替本教夺得宝剑，本教就送你白银五百两作为报赏！
10525	天忍教徒：你是丐帮的人？哼！难道想混进来做奸细吗？这里有五百两银子，拿了赏钱快点走！
10526	天忍教徒：好吧，看在你替本教夺得宝剑的份上，就收你入教吧！
10527	天忍教徒：这是你的赏银，拿好了！
10528	天忍教徒：拿了银子还不走？
10529	塔里罕：这些武器都是大金国最好的工匠打造的，绝对一流。
10530	祁佑：我们大金国的医术可不比宋国逊色，名医不少，好药也很多——
10531	禹狄：这些都是宫里的宫女们亲手缝制的，瞧瞧，手工多精细——
10532	教主完颜宏烈：只要是青年才俊想加入本教，本教都十分欢迎。
10533	教主完颜宏烈：自古以来，位高权重者多为人主所忌，当今圣上虽然对老夫恩宠有加，但是猜忌之心恐怕从未消失过，否则又怎会把七公主派到教中做一个小小的堂主呢？唉！罢！罢！罢！老夫只求无愧于天地良心，管不了那许多谗言的诽谤诋毁！
10534	教主完颜宏烈：在进入圣洞之前，你必须先找到流落在汴京城里的五把断剑。
10535	教主完颜宏烈：找到羊皮书了吗？
10536	教主完颜宏烈：到底是后生可畏啊！以你目前的武功和胆识，假以时日，必会有一番惊天动地的大作为！希望日后你我不会成为敌人！
10537	教主完颜宏烈：本教圣书乃是一卷记载有金国国教——萨满教经文的羊皮书，这卷羊皮书被上任教主封存在了后面的圣洞里，据说凡是闯入圣洞者都有去无回。你身为本教的护教法王，有胆量进入圣洞取回羊皮书吗？
10538	教主完颜宏烈：老夫果然没有看走眼，你倒是有些胆识！不过在进入圣洞之前，你必须先找到流落在汴京城里的五把断剑。
10539	教主完颜宏烈：难道你是浪得虚名的吗？
10540	教主完颜宏烈：这果然就是本教的圣书！好！好！老夫不会看错人，以你目前的武功和胆识，假以时日，必会有一番惊天动地的大作为！希望你出师以后，不会成为老夫的敌人！哈哈哈哈！
10541	恭喜你艺成出师！你已被封为天忍教的萨满法王，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行客也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
10542	教主完颜宏烈：找到羊皮书了吗？
10543	左护法端木睿：武功本无正邪，只有强弱。江湖之事，能者为之，天下之势，强者掌之。
10544	左护法端木睿：记住，不论死活，都绝不能让凤翕如落在宋人手里！
10545	左护法端木睿：教中新人辈出，优胜劣汰的情况比比皆是，警惕之心不可失啊。
10546	左护法端木睿：成就大事者，需不拘小节，倘若做什么事都瞻前顾后、畏首畏尾，那就什么也做不成了！
10547	左护法端木睿：本教星坛坛主凤翕如被宋兵抓去，听说被关押在汴京的一座铁塔里面，如果宋兵从他口中逼问出什么秘密，将对本教大业十分不利，因此不论死活，你都要把凤翕如救出来。
10548	左护法端木睿：记住，不论死活，都绝不能让凤翕如落在宋人手里！
10549	左护法端木睿：你身为本教掌旗使，连这点小事也做不了，如何服众？
10550	左护法端木睿：你在新一辈的弟子中也算是出类拔萃了，本教就需要像你这样的得力干将，我会奏请教主为你讨封的。
10551	右护法耶律辟离：你是什么人？难道是中原的奸细？
10552	右护法耶律辟离：养兵千日，用在一时，只要全心全意为本教效命，本教不会亏待你的！
10553	右护法耶律辟离：据报廖歧等人已经到了剑阁蜀道的锁云洞，你速去速回！
10554	右护法耶律辟离：背叛本教者，嘿嘿，我们会让他求生不能，求死不得！
10555	右护法耶律辟离：想好了没有？是留在此地，还是南下中原？
10556	右护法耶律辟离：据暗探来报，朝廷重臣太尉廖歧原来竟是宋国的奸细，虽然他已经告老还乡，但是决不能让他活着离开金国，据可靠消息，廖歧及其随从准备取道剑阁回四川，我派你即刻动身前去拦截他，一定要让剑阁蜀道成为他的葬身之地！
10557	右护法耶律辟离：据报廖歧等人已经到了剑阁蜀道的锁云洞，你速去速回！
10558	右护法耶律辟离：这么点小事你都办不了，本教养你做什么！
10559	这是属下从廖歧身上搜到的密信。
10560	右护法耶律辟离：干得漂亮！这次你立了大功，我一定会在教主面前为你美言的！
10561	右护法耶律辟离：抓到廖歧了吗？
10562	风堂堂主完颜雪衣：天忍教主是我大金国的国师，父王十分倚重他，所以让我入教当了现在这个堂主。
10563	风堂堂主完颜雪衣：找到那四种宝石了吗？我等着要呢！
10564	风堂堂主完颜雪衣：父王需要天忍教帮他收服中原武林，而天忍教如果没有我父王的支持，也不可能这么顺利地发展壮大。
10565	风堂堂主完颜雪衣：你是一个不可多得的人才，希望我们以后是朋友而不要成为敌人，如果有机会，我会向父王举荐你的，为我大金国效命，总好过为那个昏庸的南朝皇帝卖命吧？
10566	风堂堂主完颜雪衣：再过几日，就是我母后——大金国皇后的生日了，本堂主打算送一件金缕玉衣给母后作为贺礼，但是还缺四种宝石：鸽血红、冰晶蓝、祖母绿、云梦紫。我听说秦始皇陵墓里有许多价值连城的宝石，你愿意帮我去找找吗？
10567	风堂堂主完颜雪衣：太好了，不过我听说通往秦始皇陵的路上很不太平，很多人都死在了寻宝的途中，乌坛主对西北一带挺熟的，你可以让他带你去。
10568	风堂堂主完颜雪衣：……
10569	风堂堂主完颜雪衣：你真能干，这么名贵的宝石都被你找到了！母后一定会喜欢这件金缕玉衣的！
10570	风堂堂主完颜雪衣：找到那四种宝石了吗？我等着要呢！
10571	火堂堂主兀敖：不要以为入了本教就可以高枕无忧了，本教可不会养一些没有本事的闲人！
10572	火堂堂主兀敖：拿齐七块碎片了吗？
10573	火堂堂主兀敖：新加入本教的那些年轻人，一个比一个强，你可要当心了！
10574	火堂堂主兀敖：只有强者才能在这个世界上生存，强者杀人，弱者被人杀，因为技不如人而被人杀，那是咎由自取，怨不得旁人。
10575	火堂堂主兀敖：本教七杀洞里关押了七个叛徒，如果你能够打败这七个家伙，得到七片七杀令牌的碎片，就可以晋级为本教的无影杀手，你有没有胆量去闯七杀洞啊？
10576	火堂堂主兀敖：七杀令牌的碎片一共有七块，分别在七个叛徒身上，必须全部得到才算过关。
10577	火堂堂主兀敖：有胆量闯洞的时候再来找我。
10578	火堂堂主兀敖：很好，七块碎片，一块也不少，你倒是有些本事，看来本堂主之前小瞧了你！
10579	火堂堂主兀敖：七块碎片都拿齐了吗？
10580	宋金战场<——>汴京
10581	宋金战场<——>襄阳
10582	副将：这次领军打仗的是皇上，咱们可得好好表现，别错过了加官进爵的好机会！
10583	副将：你是巡逻的士兵吗？无事不准四处走动。
10584	徒单合喜：在战场上，奋勇杀敌者，我重重有赏！懦弱怯敌者，杀无赦！
10585	士兵：我们这次的四十万大军，一定会杀得宋人片甲不留！
10586	士兵：战场之上，刀枪无眼，也不知能不能活下来，还是今朝有酒今朝醉吧！
10587	士兵：那些宋人不堪一击，没什么可怕的，咱们就等着喝庆功宴吧。
10588	士兵：听说这次宋军找了很多江湖上的能人异士相助，也不知是不是真的。
10589	士兵：这次大战之后，整个天下都是我们金人的了，哈哈哈哈！
10590	士兵：听说宋国的皇宫里奇珍异宝数不胜数，只要得到一样，这辈子就有享受不尽的好日子了！
10591	士兵：宋人的皇帝真是没用，我们金兵南下，也算是顺应天命吧？哈哈！
10592	士兵：我们女真人从小就在马背上摸爬滚打，个个骁勇善战，那些宋人哪里会是我们的对手！
10593	士兵：只要打过了长江，我们就可以一路南下、攻占临安了。听说那临安可是一个遍地黄金的人间天堂，连吹的风都是香的！
10594	士兵：没事别乱走动，小心被当作奸细抓起来！
10595	士兵：只要再打一场仗，宋人就会臣服在我们大金国的脚下啦，哈哈哈哈！
10596	士兵：我的一个兄弟去年死在了战场上，这次我要为他报仇雪恨，我要宋人血债血偿！
10597	士兵：我还没娶媳妇，听说江南的娘们一个个长得……嘿嘿！
10598	士兵：打完这场仗，我们就可以回家喽！
10599	士兵：打仗无非就是死人，不是你死，就是我亡！
10600	士兵：这次皇上亲自出征，自然战无不胜，攻无不克！
10601	士兵：我们做小兵的唯军令是从，至于是非对错，那不是我们考虑的。
10602	士兵：我已经离家几个月了，真想早点打完这场仗，早点回家。
10603	士兵：宋国皇帝昏庸无能，我们大金国入主中原有什么不对？
10604	士兵：所谓臣王败寇，弱肉强食，那些宋人只有在我们大金国的统治下才能过上好日子。
10605	士兵：幸亏宋人自己窝里斗，杀了岳飞，否则我们的军队也不可能这么轻而易举地挥兵南下了。
10606	士兵：南方的花花世界，很快就是我们大金国的了！哈哈哈哈！
10607	士兵：听说江南多美女，到时我可要好好见识见识。
10608	营门守卫：皇上亲自督战，我们可得小心守卫，倘若出了差错，几个脑袋也不够砍！
10609	营门守卫：小心宋国的奸细混进来！
10610	副将：我们身为军人，为国捐躯，战死沙场乃是一种光荣。
10611	吴璘将军：“葡萄美酒夜光杯，欲饮琵琶马上催。醉卧沙场君莫笑，古来征战几人回？”，这场大战，不知又要死多少人！
10612	士兵：我要把这把刀磨得利利的，到时候多杀几个敌人！
10613	士兵：我家人都死在金狗的铁蹄之下，我这次拼死也要替他们报仇！国仇家恨，不共戴天！
10614	士兵：驱除鞑虏，收复我大宋河山！
10615	士兵：日夜操练，我真想好好睡上一觉啊！
10616	士兵：听说前方战事很紧，死了好多人呢！
10617	士兵：听说这次是金国皇帝亲自出征，看来有一场大战要打了！
10618	士兵：我刚刚收到家里的来信，说我妻子产下了一个男婴。我这个做爹的，不知还有没有机会见他一面。
10619	士兵：倘若我战死沙场，我那年迈的爹娘怎么办？
10620	士兵：以前我曾跟着岳元帅打过金人，现在二度出征，只可惜岳元帅已经不在了。
10621	士兵：我家里很穷，爹娘为了不让我饿死，就把我送到军队里来啦。
10622	士兵：金人侵我河山，欺我父老，这次要让他们知道强盗的下场是什么！
10623	士兵：朝廷的军饷总是不足，吃不饱肚子，叫我们怎么打仗！
10624	士兵：吴将军已经几天几夜没有好好休息了，为了这场大战，他的头发都愁白了。
10625	士兵：听说这次金人的军队有几十万人马，而我们只有几万人，这场仗怎么打?
10626	士兵：我是南方人，不适应这北方的气候，又干又冷！
10627	士兵：老子这次要杀得金狗哭爹喊娘，屁滚尿流！
10628	士兵：我现在就盼着时机一到，上场杀敌！
10629	士兵：青海长云暗雪山，孤城遥望玉门关。黄沙百战穿金甲，不破楼兰终不还！
10630	士兵：金兵人数虽多，但他们是无义之师，我们一定可以打败他们的。
10631	士兵：“壮志饥餐胡虏肉，笑谈渴饮匈奴血。待从头、收拾旧山河，朝天阙。”，我们要打赢这场仗，以慰岳元帅在天之灵！　
10632	士兵：这场仗只能赢，不能输，否则金人一路南下，京城就危殆了！
10633	士兵：我们大宋儿郎都是不怕死的，就算是死，也要死得重于泰山！
10634	士兵：我不是怕死，我是舍不得家中的妻儿啊，我死了，她们怎么办？
10635	统领：沙场交战，不似寻常比武。一个人置身于千军万马之中，即使武功再高，也是没有用的。
10636	营门守卫：将军有令，要谨防金国奸细！
10637	营门守卫：营房重地，不得随便走动！
10638	剑阁<——>伏牛山
10639	伏牛山<——>汴京
10640	采药人：采药这行可是有大学问的，上古药书《黄帝内经》中记载了不少回春良药，这好药啊，不仅能治病，对学武的人也是有很大帮助的。
10641	比如上等药材所制的金创药，就能在很短的时间内止血并且有活血生血的效用。而长白山何首乌这样的名贵药材更是能快速恢复内力。
10642	您要是有这样的好药，可得赶紧放在左下方的快捷栏中，可以使用数字快捷键来快速使用，遇到敌人的时候，这可是很重要的哦。
10643	像你这样年纪轻轻，一个人在外闯荡可不易啊，别的我也帮不上什么忙，我这正好有一些用不上的装备和一点碎银子，你拿去使吧！
10644	采药人：采药这行可是有大学问的，上古药书《黄帝内经》中记载了不少回春良药，这好药啊，不仅能治病，对学武的人也是有很大帮助的。
10645	比如上等药材所制的金创药，就能在很短的时间内止血并且有活血生血的效用。而长白山何首乌这样的名贵药材更是能快速恢复内力。
10646	您要是有这样的好药，可得赶紧放在左下方的快捷栏中，可以使用数字快捷键来快速使用，遇到敌人的时候，这可是很重要的哦。
10647	采药人：好药对学武的人是有很大帮助的，您要是有了名贵的药材，可得赶紧放在左下方的快捷栏中，可以使用数字快捷键来快速使用，遇到敌人的时候，这可是很重要的哦。
10648	采药人：好药对行走江湖的人是非常重要的。
10649	店小二：客官有什么吩咐？
10650	玩家：打听一下，这附近可有什么好去处？
10651	店小二：嘿，方圆几里也就咱这么一个客栈了，不过您要是想四处走走也行，出了门，只要按一下TAB键，马上附近的地图啊，人物啊什么的都显示出来了。
10652	您要是嫌小那也行，再按一下TAB试试，整个村子的地形马上就一清二楚了，方便得很哪！
10653	您要出门吗？我这里正好有点装备和银子送给您，希望对您能有帮助。
10654	店小二：客官有什么吩咐？
10655	玩家：打听一下，这附近可有什么好去处？
10656	店小二：嘿，方圆几里也就咱这么一个客栈了，不过您要是想四处走走也行，出了门，只要按一下TAB键，马上附近的地图啊，人物啊什么的都显示出来了。
10657	您要是嫌小那也行，再按一下TAB试试，整个村子的地形马上就一清二楚了，方便得很哪！
10658	店小二：方圆几里就咱这么一家客栈，您要是想四处走走，只要按一下TAB键，马上附近的地图啊，人物啊什么的都显示出来了，您要是嫌小那也行，再按一下TAB试试，整个村子的地形马上就一清二楚了，方便得很哪！
10659	店小二：客官要什么吩咐？
10660	商人：咱们行商的，干的就是低买高卖的生意。走南闯北也是免不了的。咱是老实人，打小也没练过什么功夫，所以这城里城外来来往往的都靠驿站的马车，只要跟驿站的车夫说话，他就能带你到附近你去过的城市里，安全方便，而且收费也便宜。
10661	看你一个人出门怪可怜的，我这里正好有一些用不上的装备和一点碎银子，你拿去使吧！
10662	商人：咱们行商的，干的就是低买高卖的生意。走南闯北也是免不了的。咱是老实人，打小也没练过什么功夫，所以这城里城外来来往往的都靠驿站的马车，只要跟驿站的车夫说话，他就能带你到附近你去过的城市里，安全方便，而且收费也便宜。
10663	商人：只要跟驿站的车夫说话，他就能带你到附近你去过的城市里，安全方便，而且收费也便宜。
10664	商人：只要跟驿站的车夫说话，他就能带你到附近你去过的城市里，安全方便，而且收费也便宜。
10665	侠客：第一次闯江湖吗？呵呵，看到你就像看到年轻的我一样，年少气盛。
10666	看你的筋骨资质也都算是上上之选，只是江湖经验尚浅，我来教教你怎么装备武器吧：打开道具栏就可以看到你的装备了，把武器剑拖拽到手部就可以装备了。
10667	大家都是江湖中人，你初涉江湖，我没有理由不帮你的，我这里有一些装备和银两送给你，或许对你日后有所帮助。
10668	侠客：第一次闯江湖吗？呵呵，看到你就像看到年轻的我一样，年少气盛。看你的筋骨资质也都算是上上之选，只是江湖经验尚浅，我来教教你怎么装备武器吧：打开道具栏就可以看到你的装备了，把武器剑拖拽到手部就可以装备了。
10669	侠客：看你的筋骨资质也都算是上上之选，只是江湖经验尚浅，我来教教你怎么装备武器吧：打开道具栏就可以看到你的装备了，把武器剑拖拽到手部就可以装备了。
10670	侠客：同是天涯沦落人，相逢何必曾相识！
10671	掌柜：呵呵，客官看来是第一次出门吧，外面的世界挑战多着呢！你不仅需要经验，还得有一两套基本的装备才行，银子也不能少，没钱可寸步难行啊。我这里有点装备和银子送给你，希望对你能有帮助。
10672	掌柜：呵呵，客官看来是第一次出门吧，咱们这村虽是小地方，可也是地处要道，南来北往的人多了去了，您初来乍到的，没事多跟江湖上的人聊聊，可是能学到不少东西呢。
10673	掌柜：咱们这村虽是小地方，可也是地处要道，南来北往的人多了去了，您没事多跟江湖上的人聊聊，可是能学到不少东西呢。
10674	掌柜：咱们这村虽是小地方，可也是地处要道，南来北往的人可多了去了。
10675	镖客：这一路从山东保镖过来可真够累的，干我们走镖这行的，行遍天下，到哪儿都有朋友，要是有难，叫上一声，包准就有一大批兄弟赶来帮忙。俗话说得好啊，出门靠朋友嘛。
10676	玩家：哪儿有叫一声马上就有人的？这么快？是飞鸽传书吗？
10677	镖客：飞鸽传书？你也太小看人了，瞧着，按一下回车键就可以输入你想说的话了，要是选择门派玩家为对象，那么你的师兄弟都能看到你的话。
10678	再瞅瞅上面那个聊天按扭，看到了没有？按下去就有好友列表出来了，在这里能查找或添加朋友，还能跟好友私聊呢，所以说嘛，剑侠的江湖到处都是朋友。
10679	看样子你也是一个初出江湖的，俗话说在家靠父母，出门靠朋友，你我也算是有缘人，这样吧，我送你一些装备和银子，希望能够对你有所帮助。
10680	镖客：这一路从山东保镖过来可真够累的，干我们走镖这行的，行遍天下，到哪儿都有朋友，要是有难，叫上一声，包准就有一大批兄弟赶来帮忙。俗话说得好啊，出门靠朋友嘛。
10681	玩家：哪儿有叫一声马上就有人的？这么快？是飞鸽传书吗？
10682	镖客：飞鸽传书？你也太小看人了，瞧着，按一下回车键就可以输入你想说的话了，要是选择门派玩家为对象，那么你的师兄弟都能看到你的话。
10683	再瞅瞅上面那个聊天按扭，看到了没有？按下去就有好友列表出来了，在这里能查找或添加朋友，还能跟好友私聊呢，所以说嘛，剑侠的江湖到处都是朋友。
10684	镖客：只要按一下回车键，就可以输入你想说的话，要是选择门派玩家为对象，那么你的师兄弟都能看到你的话。再瞅瞅上面那个聊天按扭，按下去就有好友列表出来了，在这里能查找或添加朋友，还能跟好友私聊呢，所以说嘛，剑侠的江湖到处都是朋友。
10685	镖客：在家靠父母，出门靠朋友，行走江湖的人，没有朋友怎么行？
10686	你不是唐门弟子，不能进入竹丝洞第二层。
10687	你目前无法进入竹丝洞第二层。
10688	你没有进入竹丝洞第二层的钥匙。
10689	你的钥匙掉了，没有钥匙进不了第二层。
10690	一柄残破生锈的铁剑。
10691	宝箱已空。
10692	你已打开了另一个宝箱，不能再开启此宝箱。
10693	一万两银子。
10694	你已打开了另一个宝箱，不能再开启此宝箱。
10695	宝箱已空。
10696	一条金腰带。
10697	你没有进入竹丝洞第三层的钥匙。
10698	你的钥匙掉了，没有钥匙进不了第三层。
10699	唐一尘：五师弟刚才匆匆忙忙去江津村探望他生病的舅舅，三师弟也出去了，但不知去了哪里。
10700	唐一尘：你是新加入的弟子吗？
10701	唐一尘：姑丈死后，姑母一直住在后山无心谷的一间茅屋里，她从不见唐门中人，我去了好几次，都只能在门口向她请安，这次就拜托你了！
10702	唐一尘：多谢你化解了我爹和姑母的恩怨！
10703	唐一尘：别忘了有空回来看看我们。
10704	唐一尘：我有一个姑母，叫做唐幽，是我爹唯一的妹妹，当年因为违背门规，嫁给了外面的人，被祖父赶出家门，二十年不曾相见。我知道爹虽然口中不说，但是他十分想念这个妹妹。
10705	玩家：那掌门为什么不接她回唐门，一家人团圆呢？
10706	唐一尘：唐门家规甚严，爹也不敢违抗祖父当年的决定。你有什么办法让我爹和姑母兄妹团圆吗？
10707	唐一尘：姑丈死后，姑母一直住在后山无心谷的一间茅屋里，她从不见唐门中人，我去了好几次，都只能在门口向她请安，这次就拜托你了！
10708	玩家：大师兄，你知道昨天有谁去过暗器房吗？
10709	唐一尘：昨天晚上好像三师弟唐禾和五师弟唐元去过。
10710	玩家：不知他们此刻在哪里？
10711	唐一尘：五师弟刚才匆匆忙忙去江津村探望他生病的舅舅，三师弟也出去了，但不知去了哪里。
10712	玩家：唐幽师姑已经原谅掌门了，她要我把这个金项圈交给掌门。
10713	唐一尘：真的吗？太好了！你可真有本事，快去把金项圈交给我爹吧！他就在会客大厅里。
10714	唐野：我唐某人一生我行我素，只有一件事，直到今天仍然令老夫耿耿于怀——唉！
10715	唐野：耿子奇一直隐居在青城山的西部。
10716	唐野：找到药材了吗？那些药材在青城山东北的青阳峰比较多，不过那里常有黑鹰、凶鹫、灵雕出没，你要小心。
10717	唐野：你帮老夫化解了这段十年的恩怨，老夫交了你这个朋友！哈哈哈哈！
10718	唐野：有空别忘了回来被老夫喝杯酒。
10719	唐野：我唐某人一生我行我素，只有一件事直到今天仍然令老夫耿耿于怀。
10720	老夫曾有一个莫逆之交叫耿子奇，十年前，耿子奇的妻子得了怪病，来求我医治，但是本门早有门规，非唐门中人，一律不得医治。老夫限于门规，不论耿子奇怎么哀求，坚持不肯出手相救，结果他的妻子不久后因病去世，我二人从此反目成仇。
10721	前几日老夫收到了耿子奇的一封信，约老夫见面叙旧，我知道他是来找我报仇的，我欠他一条命，还给他本来也没有什么，只是老夫实在是无脸见故友啊！
10722	玩家：师叔，此事原怪不得你，你应该向他解释清楚原因，让他明白你当年的难处。
10723	唐野：他一心恨我见死不救，哪里听得进我的解释。
10724	唐野：耿子奇一直隐居在青城山的西部。
10725	玩家：唐野师叔，耿前辈的女儿得了和母亲同样的怪病，性命危在旦夕，如果你能够救活他的女儿，他一定不会再怪你的。
10726	唐野：可是门规……
10727	玩家：师叔，你放心，我已经想出了一个好办法，你不必破坏门规也可以救人，只要你把药方告诉我，我再把药方找来给耿前辈不就可以了吗？而且我是唐门弟子，把药方告诉我，也不算泄漏本门秘密。
10728	唐野：事到如今，也只有如此了，治疗怪病需要五种毒物：蟾蜍的皮，毒蛇的胆、罂粟的壳、毒蝎的尾、僵蚕的头。以毒攻毒，方能治愈。这五种毒物在青城山东北的青阳峰比较多，不过那里常有黑鹰、凶鹫、灵雕出没，你要小心。
10729	玩家：唐野师叔，你开的药方果然有效，耿前辈的女儿有救了！他已不再怪你。
10730	唐野：真的吗？太好了！不过他的女儿可不是我救的，而是你救的，你明白我的意思吗？
10731	玩家：明白！这事和师叔无关，是我做的！
10732	唐野：你果然机灵，老夫没看错你，哈哈哈哈！
10733	唐鹤：本门虽然以暗器名闻江湖，但是论到武功，也决不会逊于其它门派。
10734	唐鹤：魔雨针是在成都丢失的，你可以先到城里暗中打听一番。对了，你还没有见过魔雨针吧？它是一种象蚊须一样的细针，通体漆黑。
10735	唐鹤：你真有本事，能帮本堂找回魔雨针，只要你好自为之，将来一定前途无量。
10736	唐鹤：本门虽然以暗器名闻江湖，但是论到武功，也决不会逊于其它门派。
10737	唐鹤：昨日本座弟子在成都府办事的时候，不小心被扒手偷走了本门的独门暗器魔雨针，这件事让掌门大发雷霆，谁要是能帮本座找回魔雨针，本座重重有赏！
10738	唐鹤：魔雨针是在成都丢失的，你可以先到城里暗中打听一番。对了，你还没有见过魔雨针吧？它是一种象蚊须一样的细针，通体漆黑。
10739	唐鹤：本门暗器丢失，你怎么能说不关你事呢？
10740	唐鹤：你果然有些本事，能帮本座找回魔雨针，好，本座就教你几招，看好了！
10741	系统：真糟糕！你不小心把魔雨针给弄丢了，如果要完成此任务，你必须得到魔雨针。
10742	系统：请重新在唐鹤处接受任务。
10743	先在这谷中找到四字口诀再说！
10744	唐幽：你既然找到了'擅闯者死'四个字，为什么还敢停留？难道天下有不怕死的人吗？
10745	玩家：天下没有不怕死的人，但是亲人生而不能相见，岂不是比死更难过？
